Customer ID,Gender,Age,Dependents,Population,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Churn
9714-EDSUC,Male,25,No,2147,4,Yes,11.5,Yes,Fiber Optic,41,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,94.9,360.55,No
7353-YOWFP,Female,41,No,1007,7,Yes,39.59,No,None,0,No,No,No,No,No,One Year,No,Credit Card,20.25,129.15,No
8008-ESFLK,Female,43,No,9673,53,Yes,6.68,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,5835.5,No
3363-EWLGO,Female,33,No,4753,5,Yes,34.8,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,109.6,No
1689-YQBYY,Female,43,Yes,13290,12,Yes,26.13,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.6,893,No
4487-ZYJZK,Female,60,Yes,24443,38,Yes,36.72,No,None,0,No,No,No,No,No,One Year,No,Credit Card,19.6,763.1,No
2959-FENLU,Female,64,No,10172,9,Yes,48.38,Yes,Fiber Optic,8,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,85.3,781.4,No
0708-LGSMF,Male,56,No,62848,13,Yes,14.32,Yes,DSL,4,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.85,902.25,No
7634-HLQJR,Female,52,Yes,899,47,Yes,1.44,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.05,1016.7,No
0487-RPVUM,Male,49,No,77,61,Yes,15.15,Yes,Fiber Optic,28,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.4,5943.65,No
4079-ULGFR,Male,22,No,813,16,Yes,4.13,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20,275.7,No
2516-XSJKX,Female,20,Yes,3402,41,Yes,32.29,Yes,DSL,69,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,3126.45,No
0057-QBUQH,Female,31,Yes,5671,43,Yes,30.64,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.1,1070.15,No
6599-SFQVE,Female,27,No,52986,6,Yes,37.57,Yes,Cable,58,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55,340.4,No
8331-ZXFOE,Female,56,No,13031,58,Yes,42.33,Yes,Cable,7,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,71.1,4299.2,No
4003-FUSHP,Male,62,No,43192,19,Yes,46.49,Yes,Cable,8,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,61.55,1093.2,No
0356-ERHVT,Male,54,No,36631,11,Yes,12.95,Yes,Cable,6,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.9,521.9,No
7325-ENZFI,Female,37,No,4563,39,No,0,Yes,DSL,19,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,40.3,1630.4,No
3920-HIHMQ,Female,53,Yes,14574,26,Yes,16.34,Yes,DSL,19,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.5,1265.65,No
0613-WUXUM,Female,38,Yes,9823,70,Yes,38.63,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,19.2,1401.4,No
4458-KVRBJ,Male,25,No,18197,59,Yes,25.89,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,25,1510.5,No
1397-XKKWR,Male,47,No,52334,7,No,0,Yes,DSL,14,Yes,No,Yes,No,Yes,One Year,No,Credit Card,35.3,264.8,No
8097-OMULG,Male,63,Yes,51706,59,Yes,15.94,Yes,DSL,19,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,76.75,4541.9,No
6013-BHCAW,Male,27,Yes,29914,61,Yes,32.96,Yes,DSL,41,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,81,4976.15,No
0401-WDBXM,Male,22,Yes,31926,72,Yes,8.33,Yes,Fiber Optic,59,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,105.55,7542.25,No
3387-PLKUI,Female,27,Yes,10155,13,Yes,16.74,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,18.8,251.25,No
6096-EGVTU,Female,50,Yes,37090,64,Yes,19.23,No,None,0,No,No,No,No,No,One Year,No,Credit Card,24.9,1595.5,No
5081-NWSUP,Female,54,No,59841,10,Yes,37.45,Yes,DSL,5,No,Yes,No,Yes,Yes,One Year,No,Credit Card,64.9,685.55,No
2580-ATZSQ,Female,55,Yes,59632,65,Yes,19.25,Yes,DSL,19,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,61.35,3874.1,No
8085-MSNLK,Female,21,No,45257,62,Yes,42.68,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,113.95,6891.4,No
9691-HKOVS,Female,20,No,46185,55,Yes,47.46,Yes,DSL,53,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,4916.95,No
9881-VCZEP,Female,29,No,27023,25,Yes,12.12,Yes,Cable,59,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,54.1,1373,No
8757-TFHHJ,Male,55,No,32804,1,Yes,38.21,Yes,Cable,13,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,No
5119-KEPFY,Male,50,No,26389,36,Yes,5.99,Yes,Fiber Optic,6,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95,3440.25,No
0916-KNFAJ,Male,37,No,26032,61,Yes,4.69,Yes,Cable,4,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,69.9,4226.7,No
8319-QBEHW,Male,32,Yes,9657,26,No,0,Yes,Cable,58,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,39.95,1023.75,No
9625-QNLUX,Male,51,Yes,14792,68,Yes,21.86,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,103.25,7074.4,No
4024-CSNBY,Female,39,No,38,72,Yes,11.02,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,94.25,6849.75,No
7110-BDTWG,Female,59,No,44103,71,No,0,Yes,Cable,6,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,47.05,3263.6,No
7493-GVFIO,Male,56,No,7071,57,Yes,12.99,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.55,1252.85,No
0690-SRQID,Male,20,No,16357,4,Yes,18.28,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.65,67.55,No
9114-DPSIA,Male,22,Yes,34138,72,Yes,2.73,Yes,DSL,59,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81,5750,No
4700-UBQMV,Male,42,Yes,49657,21,Yes,31.55,Yes,DSL,23,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,75.9,1549.75,No
7711-GQBZC,Female,42,Yes,49965,71,Yes,19.49,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.7,1810.55,No
9795-NREXC,Female,41,No,6951,64,Yes,11.85,Yes,DSL,2,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,85,5484.4,No
8573-CGOCC,Male,48,No,23789,16,Yes,24.79,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,294.9,No
7356-AYNJP,Female,33,No,19109,4,Yes,6.36,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,23.9,97.5,No
6286-SUUWT,Male,44,No,5159,1,Yes,27.08,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,19.95,No
4819-HJPIW,Male,32,No,115,18,No,0,Yes,DSL,8,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.15,476.8,No
8654-DHAOW,Female,47,No,27,2,Yes,21.3,Yes,DSL,7,No,Yes,No,No,No,Month-to-Month,No,Credit Card,54.15,101.65,No
5438-QMDDL,Female,20,No,75,19,Yes,8.3,Yes,DSL,48,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.8,1130.85,No
9812-GHVRI,Female,50,No,722,40,Yes,33.66,Yes,Fiber Optic,20,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.85,3532.25,No
1228-ZLNBX,Male,25,No,596,21,Yes,3.26,Yes,Fiber Optic,51,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.3,1570.7,No
4226-KKDON,Male,41,No,5094,8,Yes,30.8,Yes,DSL,27,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.65,520.95,No
3831-YCPUO,Female,38,Yes,21,72,Yes,32.23,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.5,7854.9,No
7445-WMRBW,Female,49,No,335,48,Yes,21.39,Yes,DSL,3,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,73.85,3581.4,No
3308-DGHKL,Male,54,No,3148,69,Yes,17.74,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.3,1447.9,No
9924-JPRMC,Male,60,No,3205,72,Yes,36.49,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.2,8547.15,No
0080-EMYVY,Female,64,No,45755,14,Yes,24.04,Yes,Cable,12,No,Yes,No,No,Yes,One Year,No,Credit Card,51.45,727.85,No
6218-KNUBD,Male,58,No,22073,6,Yes,10.88,Yes,Cable,8,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,357.6,No
7337-CINUD,Female,48,Yes,2718,8,Yes,17.2,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,159.35,No
7609-NRNCA,Female,21,No,1692,17,Yes,42.42,No,None,0,No,No,No,No,No,One Year,No,Credit Card,19.55,280.85,No
0623-EJQEG,Male,50,No,4353,65,Yes,2.72,Yes,Fiber Optic,16,Yes,No,No,Yes,No,One Year,No,Bank Withdrawal,93.55,6069.25,No
7153-CHRBV,Female,54,Yes,3930,57,Yes,18.85,Yes,Cable,24,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,59.3,3274.35,No
6198-PNNSZ,Female,54,No,11266,56,Yes,37.76,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,109.8,6109.65,No
3317-VLGQT,Female,50,No,304,14,Yes,4.45,Yes,Fiber Optic,16,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.1,1122.4,No
4132-POCZS,Male,47,No,2198,52,No,0,Yes,DSL,26,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.9,2020.9,No
5614-DNZCE,Female,56,No,435,58,Yes,29.47,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.9,3795.45,No
3896-RCYYE,Female,61,No,27808,67,No,0,Yes,DSL,11,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,53.4,3579.15,No
9638-JIQYA,Male,22,No,809,2,No,0,Yes,DSL,48,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.9,49.7,No
3726-TBHQT,Male,25,Yes,986,71,Yes,25.45,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114,8175.9,No
3190-ITQXP,Female,42,Yes,32881,46,Yes,27.65,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.25,890.35,No
3039-MJSLN,Male,36,Yes,55,3,Yes,18.43,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,50.6,No
0178-CIIKR,Female,60,No,1508,3,Yes,2.69,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,58,No
5774-QPLTF,Male,40,Yes,808,50,Yes,26.98,No,None,0,No,No,No,No,No,One Year,Yes,Credit Card,20.35,938.95,No
5010-IPEAQ,Female,29,Yes,11474,67,No,0,Yes,Cable,51,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,54.2,3623.95,No
8990-YOZLV,Female,46,No,1055,69,Yes,13.91,Yes,Cable,7,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,66.9,4577.9,No
3069-SSVSN,Female,50,No,7177,1,No,0,Yes,DSL,18,No,No,No,No,Yes,One Year,No,Credit Card,25.85,25.85,No
5222-IMUKT,Male,40,No,128,32,Yes,47.3,Yes,Fiber Optic,24,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.05,2871.5,No
6685-XSHHU,Male,45,Yes,2130,60,Yes,32.12,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.95,1270.55,No
8901-UPRHR,Female,40,Yes,1749,72,Yes,44.03,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.2,7711.45,No
3845-FXCYS,Male,55,No,683,2,Yes,7.8,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.65,31.2,No
5857-XRECV,Female,44,Yes,36738,2,Yes,31.01,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,20.5,38.25,No
0725-CXOTM,Female,29,No,19867,36,Yes,44.7,Yes,DSL,59,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,89.65,3348.1,No
4343-EJVQB,Male,48,No,10226,7,Yes,1.67,Yes,Fiber Optic,23,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,74.35,533.6,No
3427-GGZZI,Female,30,No,433,19,Yes,45.37,Yes,Fiber Optic,52,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,1620.8,No
3154-CFSZG,Male,57,Yes,47536,47,Yes,38.25,Yes,Fiber Optic,20,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,90.05,4137.2,No
2220-IAHLS,Female,49,No,26055,1,Yes,2.85,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,19.4,No
4377-VDHYI,Male,29,Yes,15536,32,Yes,36.65,Yes,Fiber Optic,69,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.8,3023.85,No
4937-QPZPO,Male,62,Yes,1158,61,Yes,34.54,Yes,Fiber Optic,58,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,99.9,6241.35,No
2925-VDZHY,Male,64,Yes,25340,72,Yes,28.63,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.7,6501.35,No
6981-TDRFT,Male,25,Yes,1519,44,No,0,Yes,DSL,69,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.3,2317.1,No
3413-CSSTH,Male,40,No,1960,41,Yes,6.6,Yes,Cable,3,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.7,2237.55,No
8033-VCZGH,Male,27,No,69801,50,Yes,23.28,Yes,Fiber Optic,51,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,103.95,5231.3,No
0224-NIJLP,Male,30,Yes,40545,8,Yes,2.87,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.15,165.5,No
7542-CYDDM,Male,61,No,24708,18,Yes,22.97,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,358.5,No
4718-WXBGI,Male,21,Yes,4848,72,Yes,27.1,Yes,Cable,59,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.95,6614.9,No
5716-LIBJC,Female,29,Yes,11463,13,Yes,11.99,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,104.15,1299.1,No
2868-LLSKM,Female,50,Yes,48690,68,Yes,15.94,Yes,Fiber Optic,29,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,83.65,5733.4,No
2988-QRAJY,Male,27,No,40270,69,Yes,5.71,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,110.05,7430.75,No
0071-NDAFP,Male,31,Yes,22250,25,Yes,23.69,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.5,630.6,No
7328-ZJAJO,Female,19,Yes,25718,59,Yes,9.51,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.5,1222.65,No
1090-PYKCI,Female,19,Yes,1374,69,Yes,23.02,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,105.1,7234.8,No
3058-WQDRE,Male,37,No,176,13,No,0,Yes,Cable,16,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,331.85,No
2279-AXJJK,Male,27,No,1575,52,Yes,8.94,Yes,Fiber Optic,85,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,95.65,5088.4,No
0909-SELIE,Male,53,No,3684,61,Yes,43.48,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.8,4860.85,No
3417-TSCIC,Male,19,No,9210,29,No,0,Yes,DSL,59,No,No,No,No,Yes,One Year,Yes,Credit Card,24.85,788.05,No
1042-HFUCW,Female,37,Yes,1591,25,Yes,39.9,Yes,DSL,27,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,54.75,1266.35,No
6537-OTKMY,Male,52,No,2296,15,No,0,Yes,DSL,14,No,No,Yes,No,Yes,One Year,No,Bank Withdrawal,50.75,688.2,No
8999-EXMNO,Female,48,Yes,91,19,Yes,31.85,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.15,387.7,No
6725-TPKJO,Male,28,No,187,44,Yes,47.53,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.05,845.25,No
7162-WPHPM,Male,44,Yes,383,58,Yes,40.57,Yes,DSL,25,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,71.6,4230.25,No
1599-MMYRQ,Male,27,Yes,6216,62,Yes,39.67,Yes,Fiber Optic,41,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,81.45,4983.05,No
8821-KVZKQ,Female,52,Yes,14417,70,No,0,Yes,Cable,19,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.4,4113.15,No
6434-TTGJP,Male,49,Yes,2349,10,No,0,Yes,Cable,24,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,53.7,521,No
0042-JVWOJ,Male,64,No,4101,26,Yes,37.7,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.6,471.85,No
0130-SXOUN,Male,55,No,175,66,Yes,48.78,Yes,Fiber Optic,8,No,Yes,No,No,No,Month-to-Month,No,Credit Card,89.4,5976.9,No
2330-PQGDQ,Male,36,Yes,1916,51,Yes,9.5,Yes,Fiber Optic,51,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,84.2,4299.75,No
1452-UZOSF,Male,31,Yes,4913,72,Yes,7.16,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.1,7548.6,No
2097-YVPKN,Male,56,No,17979,65,Yes,4.9,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.75,1654.75,No
8597-CTXVJ,Male,31,Yes,438,70,Yes,26.62,Yes,Cable,19,Yes,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,64.95,4551.5,No
6631-HMANX,Male,39,No,9902,72,Yes,31.15,Yes,Cable,16,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.45,6227.5,No
9962-BFPDU,Female,61,Yes,1653,1,Yes,16.02,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,No
6394-HHHZM,Male,27,No,882,3,Yes,38.41,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,57.5,No
5995-LFTLE,Male,39,No,2644,58,Yes,48.78,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,1474.35,No
0665-XHDJU,Male,21,No,1537,72,Yes,34.95,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.4,7285.7,No
8265-HKSOW,Female,35,Yes,1880,72,Yes,17.89,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7658.3,No
3544-FBCAS,Female,36,Yes,1113,72,Yes,12.84,Yes,DSL,22,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,83.6,5959.3,No
4759-PXTAN,Female,34,No,1884,59,Yes,20.27,Yes,DSL,13,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,80.1,4693.2,No
7054-DMVAS,Male,47,No,5995,54,Yes,18.74,Yes,DSL,16,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,65.3,3512.9,No
3428-MMGUB,Male,34,No,298,60,Yes,7.1,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.55,5231.2,No
6549-BTYPG,Female,19,No,31266,60,No,0,Yes,DSL,69,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.8,3603.45,No
7823-JSOAG,Male,39,No,34314,3,Yes,6.97,Yes,Fiber Optic,14,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.5,217.45,No
3705-RHRFR,Female,52,No,30988,69,Yes,45.35,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,99.15,6875.35,No
9374-YOLBJ,Female,29,Yes,2344,1,Yes,25.1,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,19.25,No
9074-KGVOX,Male,44,Yes,309,50,No,0,Yes,DSL,23,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,39.45,2021.35,No
6128-DAFVY,Female,58,No,13472,56,No,0,Yes,DSL,23,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.85,2564.95,No
9933-QRGTX,Female,59,No,23701,60,Yes,32.5,Yes,Fiber Optic,13,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,5611.75,No
5066-GFJMM,Female,55,No,23224,3,Yes,41.36,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,45.75,No
2661-GKBTK,Male,39,Yes,23570,60,Yes,27.2,Yes,DSL,21,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,76.95,4543.95,No
0458-HEUZG,Female,58,No,261,13,No,0,Yes,Cable,13,No,No,Yes,Yes,No,Two Year,No,Credit Card,35.4,450.4,No
7268-WNTCP,Male,45,Yes,199,62,Yes,1.87,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.45,1297.35,No
0824-VWDPO,Female,58,No,15921,45,Yes,1.57,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,96.75,4442.75,No
8409-WQJUX,Female,37,No,19596,25,No,0,Yes,Cable,29,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54.2,1423.15,No
2578-JQPHZ,Male,30,No,1689,44,Yes,48.95,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.1,4378.35,No
3278-FSIXX,Female,34,No,1584,2,Yes,39.5,Yes,Cable,26,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.25,74.2,No
9746-UGFAC,Female,50,No,1072,22,Yes,10.25,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,450.65,No
2946-KIQSP,Female,59,No,42239,35,No,0,Yes,Cable,12,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,33.45,1175.85,No
0625-AFOHS,Female,40,Yes,2965,29,Yes,34.44,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.2,558.8,No
4636-OLWOE,Male,20,Yes,12241,54,Yes,4.16,Yes,Cable,59,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61,3283.05,No
4685-ERGHK,Male,45,No,532,57,Yes,36.08,Yes,Fiber Optic,26,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,86.9,4939.25,No
0885-HMGPY,Male,55,No,82,62,Yes,41.13,Yes,Cable,12,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,69.4,4237.5,No
5003-OKNNK,Female,44,Yes,3041,15,Yes,46.64,No,None,0,No,No,No,No,No,One Year,No,Credit Card,20.35,335.95,No
7208-PSIHR,Female,50,No,1215,70,Yes,5.46,Yes,Fiber Optic,30,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.3,7188.5,No
4012-ZTHBR,Female,33,Yes,264,21,Yes,38.95,Yes,Cable,17,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.95,926.25,No
0489-WMEMG,Female,61,Yes,155,23,Yes,25.85,Yes,Cable,53,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,49.45,1119.35,No
7435-ZNUYY,Male,24,No,1447,6,Yes,12.17,No,None,0,No,No,No,No,No,One Year,No,Credit Card,20.6,116.6,No
1354-YZFNB,Male,53,Yes,265,4,Yes,29.09,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.55,68.8,No
2985-FMWYF,Female,46,No,644,23,Yes,18.12,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,2341.55,No
2812-ENYMO,Male,22,No,494,26,No,0,Yes,Cable,82,Yes,No,No,Yes,Yes,One Year,No,Credit Card,54.55,1362.85,No
2717-HVIZY,Female,24,Yes,574,8,Yes,15.66,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,163.6,No
3422-GALYP,Male,20,No,163,2,Yes,28.61,Yes,Fiber Optic,85,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.45,145.15,No
2890-WFBHU,Female,26,No,660,59,Yes,1.94,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79.85,4786.1,No
0327-WFZSY,Male,62,Yes,395,39,Yes,17.29,Yes,Fiber Optic,75,No,No,Yes,No,Yes,One Year,No,Bank Withdrawal,100,3835.55,No
7977-HXJKU,Male,45,Yes,1125,21,Yes,27.6,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.6,397,No
7033-CLAMM,Female,60,Yes,202,48,Yes,18.64,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1027.25,No
0864-FVJNJ,Female,63,Yes,2369,64,Yes,6.83,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,113.35,7222.75,No
7356-IWLFW,Male,43,Yes,270,46,Yes,5.52,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80,3769.7,No
9541-PWTWO,Female,32,No,1666,52,Yes,38.71,Yes,DSL,21,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.95,4233.95,No
3967-VQOGC,Female,54,Yes,321,67,Yes,17.43,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,24.9,1680.25,No
6308-CQRBU,Female,32,No,259,71,Yes,29.78,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.25,7707.7,No
0186-CAERR,Male,22,No,24944,71,Yes,2.88,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,8309.55,No
